,drift_rate,f_start,snr,driftrate_idx,channel_idx,beam_idx,boxcar_size,n_integration
864,-2.8029814988669393,8419.438968412578,6072490.0,293.0,697127.0,0.0,1.0,16.0
865,-2.0472288080461607,8419.438607990742,6072055.5,214.0,697256.0,0.0,1.0,16.0
831,-2.2768245622195615,8419.456087052822,6072037.0,238.0,691000.0,0.0,1.0,16.0
1126,-3.711798025803319,8419.292315840721,6071809.0,388.0,749616.0,0.0,1.0,16.0
850,-1.3967075045548571,8419.44654006511,6071572.5,146.0,694417.0,0.0,1.0,16.0
1066,-1.147978770867006,8419.323191978037,6071560.5,120.0,738565.0,0.0,1.0,16.0
837,-3.0230107632831156,8419.452938251197,6071544.5,316.0,692127.0,0.0,1.0,16.0
1223,-3.491768761387143,8419.236489571631,6071467.5,365.0,769597.0,0.0,1.0,16.0
128,-1.6263032587282584,8419.851916842163,6071149.5,170.0,549327.0,0.0,1.0,16.0
1175,-0.5165904468901527,8419.263300485909,6071036.5,54.0,760001.0,0.0,1.0,16.0
849,-7.174867317918787,8419.446855783463,6071027.0,750.0,694304.0,0.0,1.0,16.0
9,-4.83107732739865,8419.917619787157,6070992.0,505.0,525811.0,0.0,1.0,16.0
1036,-1.348875055768732,8419.339081272483,6070768.0,141.0,732878.0,0.0,1.0,16.0
697,-2.6403511729941136,8419.532982632518,6070431.5,276.0,663478.0,0.0,1.0,16.0
74,-1.0905798323236555,8419.879920780659,6070340.0,114.0,539304.0,0.0,1.0,16.0
177,-7.844521600924541,8419.825019314885,6069998.5,820.0,558954.0,0.0,1.0,16.0
735,-2.6499176627513386,8419.513220898807,6069897.0,277.0,670551.0,0.0,1.0,16.0
822,-5.663361936277229,8419.461828656495,6069284.0,592.0,688945.0,0.0,1.0,16.0
940,-1.0236144040230803,8419.395918957889,6068971.5,107.0,712535.0,0.0,1.0,16.0
55,-0.2869946927167515,8419.890359044075,6068270.5,30.0,535568.0,0.0,1.0,16.0
893,-7.538393928693338,8419.423509389162,6068229.0,788.0,702660.0,0.0,1.0,16.0
1151,-2.869946927167515,8419.277155771852,6068040.5,300.0,755042.0,0.0,1.0,16.0
5,-0.9949149347514051,8419.919041916728,6068026.0,104.0,525302.0,0.0,1.0,16.0
966,-7.241832746219362,8419.381365180016,6067891.5,757.0,717744.0,0.0,1.0,16.0
960,-5.338101284531578,8419.3842317909,6067592.5,558.0,716718.0,0.0,1.0,16.0
801,-5.098939040600952,8419.473401270807,6067494.5,533.0,684803.0,0.0,1.0,16.0
832,-0.2774282029595264,8419.455455616117,6067431.5,29.0,691226.0,0.0,1.0,16.0
733,-3.7883299438611195,8419.51429657638,6067396.5,396.0,670166.0,0.0,1.0,16.0
816,-3.051710232554791,8419.464798644185,6067323.0,319.0,687882.0,0.0,1.0,16.0
653,-1.9324309309594598,8419.560028240085,6066700.5,202.0,653798.0,0.0,1.0,16.0
785,-1.4636729328554325,8419.48149818927,6066244.5,153.0,681905.0,0.0,1.0,16.0
873,-7.3087981745199375,8419.43508759141,6066084.5,764.0,698516.0,0.0,1.0,16.0
47,-6.428681116855233,8419.89518981427,6065503.5,672.0,533839.0,0.0,1.0,16.0
232,-0.04783244878612525,8419.797428883612,6065111.5,5.0,568829.0,0.0,1.0,16.0
753,-2.0089628490172604,8419.502578675747,6064785.5,210.0,674360.0,0.0,1.0,16.0
851,-0.42092554931790216,8419.445671141148,6064727.5,44.0,694728.0,0.0,1.0,16.0
745,-1.0905798323236555,8419.506562873721,6064207.5,114.0,672934.0,0.0,1.0,16.0
1147,-2.889079906681965,8419.280706904829,6064004.5,302.0,753771.0,0.0,1.0,16.0
800,-4.199689003421796,8419.473823159933,6063921.5,439.0,684652.0,0.0,1.0,16.0
70,-3.0038777837686657,8419.881611131132,6063832.0,314.0,538699.0,0.0,1.0,16.0
1013,-3.0038777837686657,8419.351550750434,6063771.5,314.0,728415.0,0.0,1.0,16.0
973,-2.4681543573640625,8419.37637515366,6063431.5,258.0,719530.0,0.0,1.0,16.0
884,-6.849606666173135,8419.428356923163,6063236.0,716.0,700925.0,0.0,1.0,16.0
894,-1.348875055768732,8419.422766193748,6063222.5,141.0,702926.0,0.0,1.0,16.0
760,-4.515383165410223,8419.499021954834,6062763.5,472.0,675633.0,0.0,1.0,16.0
823,-6.715675809571985,8419.46151573211,6062509.0,702.0,689057.0,0.0,1.0,16.0
948,-0.49745746737570257,8419.39116641879,6062166.5,52.0,714236.0,0.0,1.0,16.0
786,-0.3730931005317769,8419.480956159532,6061218.0,39.0,682099.0,0.0,1.0,16.0
784,-4.8119443478842,8419.48200110346,6060706.0,503.0,681725.0,0.0,1.0,16.0
45,-3.061276722312016,8419.896430335939,6059931.0,320.0,533395.0,0.0,1.0,16.0
750,-2.6403511729941136,8419.503671117127,6059685.5,276.0,673969.0,0.0,1.0,16.0
1102,-6.993104012531511,8419.30616274476,6059550.5,731.0,744660.0,0.0,1.0,16.0
962,-3.118675660855366,8419.382879510522,6058834.0,326.0,717202.0,0.0,1.0,16.0
143,-6.505213034913034,8419.842744246125,6058542.5,680.0,552610.0,0.0,1.0,16.0
78,-1.1384122811097808,8419.877828098834,6058412.0,119.0,540053.0,0.0,1.0,16.0
1051,-5.156337979144301,8419.33074966073,6058093.0,539.0,735860.0,0.0,1.0,16.0
622,-6.78264123787256,8419.577384367585,6057556.5,709.0,647586.0,0.0,1.0,16.0
810,-7.720157234080615,8419.468056410551,6057305.0,807.0,686716.0,0.0,1.0,16.0
1142,-4.773678388855299,8419.283241033554,6056851.5,499.0,752864.0,0.0,1.0,16.0
953,-6.8400401764159104,8419.388227164745,6056466.0,715.0,715288.0,0.0,1.0,16.0
936,-3.6543990872599688,8419.398288242519,6055276.5,382.0,711687.0,0.0,1.0,16.0
821,-0.6983537522774286,8419.462155550718,6055114.5,73.0,688828.0,0.0,1.0,16.0
1160,-4.515383165410223,8419.273048639297,6054643.0,472.0,756512.0,0.0,1.0,16.0
877,-4.9650081839998,8419.433274306357,6054206.5,519.0,699165.0,0.0,1.0,16.0
839,-0.0382659590289002,8419.451935216784,6054186.5,4.0,692486.0,0.0,1.0,16.0
114,-4.821510837641425,8419.859446585178,6053027.0,504.0,546632.0,0.0,1.0,16.0
227,-0.6122553444624032,8419.799915514886,6052621.5,64.0,567939.0,0.0,1.0,16.0
708,-5.0319736123003755,8419.526861049235,6052171.5,526.0,665669.0,0.0,1.0,16.0
106,-1.8845984821733346,8419.864151626825,6051965.5,197.0,544948.0,0.0,1.0,16.0
790,-5.156337979144301,8419.479352422059,6051913.0,539.0,682673.0,0.0,1.0,16.0
897,-2.496853826635738,8419.42100878805,6051889.5,261.0,703555.0,0.0,1.0,16.0
931,-2.697750111537464,8419.40177232027,6050170.0,282.0,710440.0,0.0,1.0,16.0
648,-2.0280958285317103,8419.562467373908,6050155.0,212.0,652925.0,0.0,1.0,16.0
547,-1.91329795144501,8419.618665240705,6050106.5,200.0,632811.0,0.0,1.0,16.0
79,-1.2436436684392564,8419.877487234771,6048733.5,130.0,540175.0,0.0,1.0,16.0
66,-6.8209071969014605,8419.883628375828,6048708.0,713.0,537977.0,0.0,1.0,16.0
937,-6.227784831953507,8419.397740624845,6047015.5,651.0,711883.0,0.0,1.0,16.0
707,-4.505816675652998,8419.527182355523,6046387.0,471.0,665554.0,0.0,1.0,16.0
115,-1.7793670948438591,8419.859019108117,6045677.5,186.0,546785.0,0.0,1.0,16.0
799,-6.6295774017569595,8419.47429254651,6045195.0,693.0,684484.0,0.0,1.0,16.0
818,-2.726449580809139,8419.464033097029,6042043.5,285.0,688156.0,0.0,1.0,16.0
84,-3.051710232554791,8419.874514453113,6041832.0,319.0,541239.0,0.0,1.0,16.0
1005,-1.559337830427683,8419.356252998114,6041405.0,163.0,726732.0,0.0,1.0,16.0
833,-2.372489459791812,8419.455081224442,6037156.5,248.0,691360.0,0.0,1.0,16.0
896,-5.280702345988227,8419.421754777431,6034264.5,552.0,703288.0,0.0,1.0,16.0
895,-6.390415157826333,8419.42235827446,6032877.5,668.0,703072.0,0.0,1.0,16.0
751,-7.80625564189564,8419.503279961646,6032806.0,816.0,674109.0,0.0,1.0,16.0
3945,-6.199085362681832,8419.150941073895,16305007.0,648.0,800216.0,0.0,8.0,16.0
3920,-2.372489459791812,8419.163237325847,16282302.0,248.0,795815.0,0.0,8.0,16.0
3968,-4.314486880508497,8419.13664713502,16280580.0,451.0,805332.0,0.0,8.0,16.0
4031,-4.630181042496924,8419.09737791866,16263421.0,484.0,819387.0,0.0,8.0,16.0
3928,-0.784452160092454,8419.159451499581,16243479.0,82.0,797170.0,0.0,8.0,16.0
4059,-5.969489608508431,8419.081460684538,16239396.0,624.0,825084.0,0.0,8.0,16.0
4192,-2.688183621780239,8419.007448479533,16236268.0,281.0,851574.0,0.0,8.0,16.0
4150,-4.678013491283049,8419.032943435013,16221716.0,489.0,842449.0,0.0,8.0,16.0
3956,-5.653795446520004,8419.144297018647,16218193.0,591.0,802594.0,0.0,8.0,16.0
4144,-1.8176330538727594,8419.03665382415,16215247.0,190.0,841121.0,0.0,8.0,16.0
4258,-2.9847448042542153,8418.971735984087,16215021.0,312.0,864356.0,0.0,8.0,16.0
4011,-0.5357234264046028,8419.10978872329,16211338.0,56.0,814945.0,0.0,8.0,16.0
4342,-0.45919150834680234,8418.926227837801,16210627.0,48.0,880644.0,0.0,8.0,16.0
4119,-5.83555875190728,8419.04984973371,16210471.0,610.0,836398.0,0.0,8.0,16.0
4373,-6.8209071969014605,8418.908539228141,16208279.0,713.0,886975.0,0.0,8.0,16.0
3891,-5.6059629977338785,8419.18031964451,16208135.0,586.0,789701.0,0.0,8.0,16.0
4032,-5.558130548947753,8419.096296653152,16206236.0,581.0,819774.0,0.0,8.0,16.0
4306,-2.5925187242079883,8418.946517631412,16205011.0,271.0,873382.0,0.0,8.0,16.0
4065,-3.9987927185200705,8419.078479520977,16203939.0,418.0,826151.0,0.0,8.0,16.0
4250,-1.1001463220808807,8418.976661749184,16203273.0,115.0,862593.0,0.0,8.0,16.0
4130,-2.0472288080461607,8419.043286703527,16197994.0,214.0,838747.0,0.0,8.0,16.0
3984,-1.9228644412022349,8419.127197936177,16197371.0,201.0,808714.0,0.0,8.0,16.0
4145,-2.86038043741029,8419.036164879799,16196820.0,299.0,841296.0,0.0,8.0,16.0
4201,-2.362922970034587,8419.00226008147,16195795.0,247.0,853431.0,0.0,8.0,16.0
4180,-3.692665046288869,8419.013681821525,16194591.0,386.0,849343.0,0.0,8.0,16.0
3982,-2.362922970034587,8419.128047302365,16193448.0,247.0,808410.0,0.0,8.0,16.0
4282,-3.7309310053177693,8418.95860992372,16192129.0,390.0,869054.0,0.0,8.0,16.0
4152,-0.6792207727629785,8419.031767174602,16191029.0,71.0,842870.0,0.0,8.0,16.0
4148,-5.3094018152599025,8419.034058228135,16190218.0,555.0,842050.0,0.0,8.0,16.0
3936,-2.9943112940114402,8419.155850075185,16187121.0,313.0,798459.0,0.0,8.0,16.0
4001,-2.5829522344507634,8419.115379452705,16185687.0,270.0,812944.0,0.0,8.0,16.0
3933,-7.222699766704912,8419.157481752336,16185126.0,755.0,797875.0,0.0,8.0,16.0
4386,-4.783244878612525,8418.900956399739,16183949.0,500.0,889689.0,0.0,8.0,16.0
4391,-4.706712960554724,8418.898587115109,16183460.0,492.0,890537.0,0.0,8.0,16.0
4014,-1.157545260624231,8419.107374735177,16183119.0,121.0,815809.0,0.0,8.0,16.0
4357,-3.711798025803319,8418.918105773628,16182245.0,388.0,883551.0,0.0,8.0,16.0
4293,-6.524346014427484,8418.953435495496,16181592.0,682.0,870906.0,0.0,8.0,16.0
4045,-4.304920390751272,8419.088414870203,16180581.0,450.0,822595.0,0.0,8.0,16.0
4350,-4.027492187791745,8418.92131883651,16180124.0,421.0,882401.0,0.0,8.0,16.0
3951,-7.67232478529449,8419.147392734885,16178916.0,802.0,801486.0,0.0,8.0,16.0
4110,-0.11479787708670058,8419.054655358195,16178912.0,12.0,834678.0,0.0,8.0,16.0
4088,-1.2053777094103562,8419.065839610994,16177577.0,126.0,830675.0,0.0,8.0,16.0
3885,-1.3297420762542818,8419.184178113937,16177449.0,139.0,788320.0,0.0,8.0,16.0
4387,-2.133327215861186,8418.900394812226,16176782.0,223.0,889890.0,0.0,8.0,16.0
3975,-0.45919150834680234,8419.132785871625,16175440.0,48.0,806714.0,0.0,8.0,16.0
3900,-7.433162541363863,8419.175318442285,16174799.0,777.0,791491.0,0.0,8.0,16.0
4113,-4.037058677548971,8419.052668847144,16171098.0,422.0,835389.0,0.0,8.0,16.0
4112,-3.5970001487166186,8419.053624384105,16170622.0,376.0,835047.0,0.0,8.0,16.0
3904,-6.524346014427484,8419.17318943888,16169830.0,682.0,792253.0,0.0,8.0,16.0
4289,-5.75902683384948,8418.955371715128,16168786.0,602.0,870213.0,0.0,8.0,16.0
4151,-6.466947075884133,8419.03232038021,16168370.0,676.0,842672.0,0.0,8.0,16.0
3939,-5.730327364577804,8419.154215604067,16167476.0,599.0,799044.0,0.0,8.0,16.0
3969,-3.711798025803319,8419.136328622699,16167147.0,388.0,805446.0,0.0,8.0,16.0
3907,-5.787726303121155,8419.171476736665,16165348.0,605.0,792866.0,0.0,8.0,16.0
4197,-1.8558990129016595,8419.00443378836,16164286.0,194.0,852653.0,0.0,8.0,16.0
4277,-3.644832597502744,8418.961317278445,16163839.0,381.0,868085.0,0.0,8.0,16.0
4356,-1.2436436684392564,8418.918834999204,16163338.0,130.0,883290.0,0.0,8.0,16.0
4042,-4.534516144924673,8419.089987874031,16163262.0,474.0,822032.0,0.0,8.0,16.0
3916,-3.2047740686703916,8419.165813364089,16162346.0,335.0,794893.0,0.0,8.0,16.0
4206,-3.3865373740576676,8418.999169953167,16162303.0,354.0,854537.0,0.0,8.0,16.0
3961,-5.75902683384948,8419.140874408185,16162240.0,602.0,803819.0,0.0,8.0,16.0
3991,-5.137204999629851,8419.121643528342,16161057.0,537.0,810702.0,0.0,8.0,16.0
4372,-6.907005604716486,8418.909022584558,16158618.0,722.0,886802.0,0.0,8.0,16.0
4169,-5.940790139236755,8419.021069072187,16158468.0,621.0,846699.0,0.0,8.0,16.0
3952,-3.7787634541038946,8419.146481901407,16157595.0,395.0,801812.0,0.0,8.0,16.0
4263,-4.027492187791745,8418.968869373202,16156604.0,421.0,865382.0,0.0,8.0,16.0
4359,-4.324053370265722,8418.916669674218,16154432.0,452.0,884065.0,0.0,8.0,16.0
3906,-2.2289921134334363,8419.172085821629,16154416.0,233.0,792648.0,0.0,8.0,16.0
4254,-2.535119785664638,8418.973968364298,16154221.0,265.0,863557.0,0.0,8.0,16.0
3993,-3.482202271629918,8419.120693579316,16154174.0,364.0,811042.0,0.0,8.0,16.0
3914,-7.576659887722239,8419.16727181524,16153312.0,792.0,794371.0,0.0,8.0,16.0
3888,-7.040936461317636,8419.182387180626,16152185.0,736.0,788961.0,0.0,8.0,16.0
4433,-5.634662467005554,8418.874994851649,16151844.0,589.0,898981.0,0.0,8.0,16.0
3937,-7.069635930589311,8419.155078940094,16150963.0,739.0,798735.0,0.0,8.0,16.0
4440,-1.559337830427683,8418.87138504535,16150547.0,163.0,900273.0,0.0,8.0,16.0
3903,-0.2774282029595264,8419.173751026392,16149530.0,29.0,792052.0,0.0,8.0,16.0
4082,-5.271135856231002,8419.06957514584,16149290.0,551.0,829338.0,0.0,8.0,16.0
4337,-2.343789990520137,8418.929072096944,16149283.0,245.0,879626.0,0.0,8.0,16.0
4175,-1.1288457913525558,8419.01704017073,16149213.0,118.0,848141.0,0.0,8.0,16.0
4270,-7.088768910103761,8418.965452350676,16148433.0,741.0,866605.0,0.0,8.0,16.0
3955,-2.372489459791812,8419.144598767161,16147897.0,248.0,802486.0,0.0,8.0,16.0
4037,-5.548564059190529,8419.093773700297,16146081.0,580.0,820677.0,0.0,8.0,16.0
3887,-0.8896835474219296,8419.18331477791,16145931.0,93.0,788629.0,0.0,8.0,16.0
4181,-6.505213034913034,8419.01315934956,16145815.0,680.0,849530.0,0.0,8.0,16.0
3958,-0.32526065174565166,8419.143319129944,16145335.0,34.0,802944.0,0.0,8.0,16.0
4141,-5.0319736123003755,8419.038061983883,16145245.0,526.0,840617.0,0.0,8.0,16.0
3909,-2.0854947670750605,8419.170345179737,16145125.0,218.0,793271.0,0.0,8.0,16.0
4162,-6.9261385842309355,8419.025265611708,16144710.0,724.0,845197.0,0.0,8.0,16.0
3996,-0.22002926441617612,8419.118802063167,16144323.0,23.0,811719.0,0.0,8.0,16.0
4172,-3.329138435514317,8419.019459746778,16143913.0,348.0,847275.0,0.0,8.0,16.0
3896,-4.668447001525824,8419.177553616464,16143824.0,488.0,790691.0,0.0,8.0,16.0
3967,-2.506420316392963,8419.137340039015,16143807.0,262.0,805084.0,0.0,8.0,16.0
4340,-3.644832597502744,8418.927281163633,16143662.0,381.0,880267.0,0.0,8.0,16.0
4089,-4.917175735213675,8419.065258465707,16143254.0,514.0,830883.0,0.0,8.0,16.0
4268,-7.758423193109515,8418.9662206918,16143224.0,811.0,866330.0,0.0,8.0,16.0
3999,-1.2723431377109315,8419.117203913629,16143182.0,133.0,812291.0,0.0,8.0,16.0
4380,-2.745582560323589,8418.903990648687,16143097.0,287.0,888603.0,0.0,8.0,16.0
4027,-4.744978919583624,8419.100046157837,16142772.0,496.0,818432.0,0.0,8.0,16.0
4229,-5.912090669965081,8418.988703750074,16142436.0,618.0,858283.0,0.0,8.0,16.0
4255,-7.80625564189564,8418.973359279335,16142326.0,816.0,863775.0,0.0,8.0,16.0
3957,-7.997585437040141,8419.143754988909,16141987.0,836.0,802788.0,0.0,8.0,16.0
4392,-4.706712960554724,8418.897609226406,16140884.0,492.0,890887.0,0.0,8.0,16.0
3935,-4.276220921479597,8419.1565066576,16140688.0,447.0,798224.0,0.0,8.0,16.0
4028,-0.33482714150287674,8419.099719263613,16140625.0,35.0,818549.0,0.0,8.0,16.0
4388,-6.80177421738701,8418.89998409897,16140035.0,711.0,890037.0,0.0,8.0,16.0
4285,-0.4878909776184775,8418.956958688796,16139377.0,51.0,869645.0,0.0,8.0,16.0
4067,-3.0230107632831156,8419.077054597437,16139236.0,316.0,826661.0,0.0,8.0,16.0
4370,-7.260965725733812,8418.909807689488,16139116.0,759.0,886521.0,0.0,8.0,16.0
3905,-7.270532215491038,8419.172692112625,16138232.0,760.0,792431.0,0.0,8.0,16.0
4058,-4.9267422249709005,8419.081971980631,16138168.0,515.0,824901.0,0.0,8.0,16.0
3894,-7.634058826265589,8419.178229756653,16138116.0,798.0,790449.0,0.0,8.0,16.0
4006,-4.773678388855299,8419.112912379205,16136897.0,499.0,813827.0,0.0,8.0,16.0
4091,-2.2481250929478866,8419.063495472074,16136036.0,235.0,831514.0,0.0,8.0,16.0
3921,-1.4158404840693073,8419.162832200527,16134375.0,148.0,795960.0,0.0,8.0,16.0
4343,-2.372489459791812,8418.925761245191,16134153.0,248.0,880811.0,0.0,8.0,16.0
4174,-0.6122553444624032,8419.017682783306,16133128.0,64.0,847911.0,0.0,8.0,16.0
4118,-2.315090521248462,8419.05021853745,16132774.0,242.0,836266.0,0.0,8.0,16.0
3971,-1.0618803630519804,8419.135104864836,16132448.0,111.0,805884.0,0.0,8.0,16.0
3879,-0.49745746737570257,8419.188388623297,16132241.0,52.0,786813.0,0.0,8.0,16.0
3972,-1.5880372996993581,8419.134297408164,16132220.0,166.0,806173.0,0.0,8.0,16.0
3911,-3.9700932492483956,8419.169026426971,16131602.0,415.0,793743.0,0.0,8.0,16.0
4078,-3.443936312601018,8419.071483425796,16131230.0,360.0,828655.0,0.0,8.0,16.0
4260,-1.7124016665432837,8418.970830738544,16131004.0,179.0,864680.0,0.0,8.0,16.0
3922,-1.980263379745585,8419.16248574853,16130888.0,207.0,796084.0,0.0,8.0,16.0
3915,-5.443332671861053,8419.16624084115,16130817.0,569.0,794740.0,0.0,8.0,16.0
4052,-3.5778671692021686,8419.08517666161,16130795.0,374.0,823754.0,0.0,8.0,16.0
3977,-7.461862010635539,8419.13119610399,16130232.0,780.0,807283.0,0.0,8.0,16.0
4116,-5.051106591814826,8419.051500968635,16129666.0,528.0,835807.0,0.0,8.0,16.0
4305,-2.5159868061501878,8418.947230093181,16129633.0,263.0,873127.0,0.0,8.0,16.0
4123,-4.429284757595198,8419.047486037016,16128700.0,463.0,837244.0,0.0,8.0,16.0
3890,-2.525553295907413,8419.180864468217,16128593.0,264.0,789506.0,0.0,8.0,16.0
4124,-3.080409701826466,8419.04678195715,16128577.0,322.0,837496.0,0.0,8.0,16.0
4304,-7.78712266238119,8418.947531841695,16127424.0,814.0,873019.0,0.0,8.0,16.0
4103,-4.1805560239073465,8419.057762250304,16127078.0,437.0,833566.0,0.0,8.0,16.0
4271,-0.43049203907512723,8418.964879587293,16126777.0,45.0,866810.0,0.0,8.0,16.0
4079,-1.377574525040407,8419.071120209992,16125559.0,144.0,828785.0,0.0,8.0,16.0
3881,-7.978452457525691,8419.187346473336,16125276.0,834.0,787186.0,0.0,8.0,16.0
3941,-6.553045483699159,8419.152863323689,16125247.0,685.0,799528.0,0.0,8.0,16.0
4245,-2.2672580724623366,8418.97973511368,16124678.0,237.0,861493.0,0.0,8.0,16.0
3962,-6.141686424138482,8419.140134006739,16123978.0,642.0,804084.0,0.0,8.0,16.0
4146,-3.711798025803319,8419.035226106644,16122985.0,388.0,841632.0,0.0,8.0,16.0
4295,-0.9088165269363797,8418.95214188844,16122708.0,95.0,871369.0,0.0,8.0,16.0
3919,-4.668447001525824,8419.163751415908,16122497.0,488.0,795631.0,0.0,8.0,16.0
4149,-7.940186498496791,8419.033485464752,16122069.0,830.0,842255.0,0.0,8.0,16.0
4010,-4.744978919583624,8419.110112823546,16122025.0,496.0,814829.0,0.0,8.0,16.0
4094,-4.209255493179022,8419.06221024692,16121779.0,440.0,831974.0,0.0,8.0,16.0
3989,-7.480994990149989,8419.123481959105,16121059.0,782.0,810044.0,0.0,8.0,16.0
4127,-6.553045483699159,8419.04494073242,16120556.0,685.0,838155.0,0.0,8.0,16.0
4154,-5.376367243560478,8419.030808843672,16120113.0,562.0,843213.0,0.0,8.0,16.0
4030,-4.955441694242576,8419.098316691816,16120106.0,518.0,819051.0,0.0,8.0,16.0
4012,-3.061276722312016,8419.108939357102,16119979.0,320.0,815249.0,0.0,8.0,16.0
4189,-4.773678388855299,8419.008825905621,16119516.0,499.0,851081.0,0.0,8.0,16.0
4068,-5.385933733317703,8419.07624155283,16119498.0,563.0,826952.0,0.0,8.0,16.0
4360,-5.299835325502677,8418.916147202253,16119460.0,554.0,884252.0,0.0,8.0,16.0
3998,-1.8845984821733346,8419.117913581431,16118861.0,197.0,812037.0,0.0,8.0,16.0
3986,-7.375763602820513,8419.125323183835,16118065.0,771.0,809385.0,0.0,8.0,16.0
3953,-3.4152368433293425,8419.145911931992,16117126.0,357.0,802016.0,0.0,8.0,16.0
4406,-6.514779524670258,8418.890931643546,16116840.0,681.0,893277.0,0.0,8.0,16.0
4273,-4.668447001525824,8418.9638402313,16116768.0,488.0,867182.0,0.0,8.0,16.0
4309,-5.921657159722305,8418.94421260804,16116650.0,619.0,874207.0,0.0,8.0,16.0
3974,-3.099542681340916,8419.133230112493,16116355.0,324.0,806555.0,0.0,8.0,16.0
3902,-3.4630692921154678,8419.174382463098,16115732.0,362.0,791826.0,0.0,8.0,16.0
4120,-2.7073166012946888,8419.049271382391,16115322.0,283.0,836605.0,0.0,8.0,16.0
4345,-4.247521452207922,8418.924666009843,16114828.0,444.0,881203.0,0.0,8.0,16.0
4140,-1.4828059123698827,8419.038344174623,16114310.0,155.0,840516.0,0.0,8.0,16.0
4164,-7.1174683793754365,8419.024184346199,16114271.0,744.0,845584.0,0.0,8.0,16.0
4287,-0.0765319180578004,8418.95614285022,16114173.0,8.0,869937.0,0.0,8.0,16.0
3884,-5.711194385063354,8419.185628183186,16113830.0,597.0,787801.0,0.0,8.0,16.0
4156,-3.0421437427975655,8419.029668904841,16113739.0,318.0,843621.0,0.0,8.0,16.0
3886,-1.348875055768732,8419.183837249875,16112744.0,141.0,788442.0,0.0,8.0,16.0
4296,-4.888476265942,8418.951334431767,16112202.0,511.0,871658.0,0.0,8.0,16.0
4328,-1.4445399533409824,8418.934472836554,16111991.0,151.0,877693.0,0.0,8.0,16.0
4062,-5.9886225880228805,8419.07999664545,16111305.0,626.0,825608.0,0.0,8.0,16.0
4015,-6.868739645687586,8419.107033871114,16111194.0,718.0,815931.0,0.0,8.0,16.0
4204,-3.5778671692021686,8419.000354595482,16110607.0,374.0,854113.0,0.0,8.0,16.0
4202,-1.980263379745585,8419.001765549183,16110225.0,207.0,853608.0,0.0,8.0,16.0
3959,-2.4203219085779373,8419.142626225948,16108839.0,253.0,803192.0,0.0,8.0,16.0
3901,-1.0140479142658552,8419.17480994016,16108741.0,106.0,791673.0,0.0,8.0,16.0
4298,-6.361715688554658,8418.950314633548,16108581.0,665.0,872023.0,0.0,8.0,16.0
